sgRNA	Gene	sample1_7day	sample1_21day
HGLibB_48391	TAX1BP1	0	0
HGLibB_48392	TAX1BP3	0	0
HGLibB_48393	TAX1BP3	0	0
HGLibB_48394	TAX1BP3	0	0
HGLibB_48395	TAZ	0	0
HGLibB_48396	TAZ	0	0
HGLibB_48397	TAZ	0	0
HGLibB_48398	TBATA	0	0
HGLibB_48399	TBATA	0	0
HGLibB_48400	TBATA	0	0
HGLibB_48401	TBC1D1	0	0
HGLibB_48402	TBC1D1	0	0
HGLibB_48403	TBC1D1	0	0
HGLibB_48404	TBC1D10A	0	0
HGLibB_48405	TBC1D10A	0	0
HGLibB_48407	TBC1D10B	0	0
HGLibB_48408	TBC1D10B	0	0
HGLibB_48409	TBC1D10B	0	0
HGLibB_48410	TBC1D10C	0	0
HGLibB_48411	TBC1D10C	0	0
HGLibB_48412	TBC1D10C	0	0
HGLibB_48413	TBC1D12	0	0
HGLibB_48414	TBC1D12	0	0
HGLibB_48415	TBC1D12	0	0
HGLibB_48416	TBC1D13	0	0
HGLibB_48417	TBC1D13	0	0
HGLibB_48418	TBC1D13	0	0
HGLibB_48419	TBC1D14	0	0
HGLibB_48420	TBC1D14	0	0
HGLibB_48421	TBC1D14	0	0
HGLibB_48422	TBC1D15	0	0
HGLibB_48423	TBC1D15	0	0
HGLibB_48424	TBC1D15	0	0
HGLibB_48425	TBC1D16	0	0
HGLibB_48426	TBC1D16	0	0
HGLibB_48427	TBC1D16	0	0
HGLibB_48428	TBC1D17	0	0
HGLibB_48429	TBC1D17	0	0
HGLibB_48430	TBC1D17	0	0
HGLibB_48431	TBC1D19	0	0
HGLibB_48432	TBC1D19	0	0
HGLibB_48433	TBC1D19	0	0
HGLibB_48434	TBC1D2	0	0
HGLibB_48435	TBC1D2	0	0
HGLibB_48436	TBC1D2	0	0
HGLibB_48437	TBC1D20	0	0
HGLibB_48438	TBC1D20	0	0
HGLibB_48439	TBC1D20	0	0
HGLibB_48440	TBC1D21	0	0
HGLibB_48441	TBC1D21	0	0
HGLibB_48442	TBC1D21	0	0
HGLibB_48443	TBC1D22A	0	0
HGLibB_48444	TBC1D22A	0	0
HGLibB_48445	TBC1D22A	0	0
HGLibB_48446	TBC1D22B	0	0
HGLibB_48447	TBC1D22B	0	0
HGLibB_48448	TBC1D22B	0	0
HGLibB_48449	TBC1D23	0	0
HGLibB_48450	TBC1D23	0	0
HGLibB_48451	TBC1D23	0	0
HGLibB_48452	TBC1D24	0	0
HGLibB_48453	TBC1D24	0	0
HGLibB_48454	TBC1D24	0	0
HGLibB_48455	TBC1D25	0	0
HGLibB_48456	TBC1D25	0	0
HGLibB_48457	TBC1D25	0	0
HGLibB_48458	TBC1D26	0	0
HGLibB_48459	TBC1D26	0	0
HGLibB_48460	TBC1D26	0	0
HGLibB_48464	TBC1D29	0	0
HGLibB_48465	TBC1D29	0	0
HGLibB_48466	TBC1D29	0	0
HGLibB_48467	TBC1D2B	0	0
HGLibB_48468	TBC1D2B	0	0
HGLibB_48469	TBC1D2B	0	0
HGLibB_48470	TBC1D3	0	0
HGLibB_48471	TBC1D3	0	0
HGLibB_48472	TBC1D3	0	0
HGLibB_48473	TBC1D30	0	0
HGLibB_48474	TBC1D30	0	0
HGLibB_48475	TBC1D30	0	0
HGLibB_48476	TBC1D31	0	0
HGLibB_48477	TBC1D31	0	0
HGLibB_48478	TBC1D31	0	0
HGLibB_48488	TBC1D3F	0	0
HGLibB_48490	TBC1D3F	0	0
HGLibB_48497	TBC1D4	0	0
HGLibB_48498	TBC1D4	0	0
HGLibB_48499	TBC1D4	0	0
HGLibB_48500	TBC1D5	0	0
HGLibB_48501	TBC1D5	0	0
HGLibB_48502	TBC1D5	0	0
HGLibB_48503	TBC1D7	0	0
HGLibB_48504	TBC1D7	0	0
HGLibB_48505	TBC1D7	0	0
HGLibB_48506	TBC1D8	0	0
HGLibB_48507	TBC1D8	0	0
HGLibB_48508	TBC1D8	0	0
HGLibB_48509	TBC1D8B	0	0
HGLibB_48510	TBC1D8B	0	0
HGLibB_48511	TBC1D8B	0	0
HGLibB_48512	TBC1D9	0	0
HGLibB_48513	TBC1D9	0	0
HGLibB_48514	TBC1D9	0	0
HGLibB_48515	TBC1D9B	0	0
HGLibB_48516	TBC1D9B	0	0
HGLibB_48517	TBC1D9B	0	0
HGLibB_48518	TBCA	0	0
HGLibB_48519	TBCA	0	0
HGLibB_48520	TBCA	0	0
HGLibB_48521	TBCB	0	0
HGLibB_48522	TBCB	0	0
HGLibB_48523	TBCB	0	0
HGLibB_48524	TBCC	0	0
HGLibB_48525	TBCC	0	0
HGLibB_48526	TBCC	0	0
HGLibB_48527	TBCCD1	0	0
HGLibB_48528	TBCCD1	0	0
HGLibB_48529	TBCCD1	0	0
HGLibB_48530	TBCD	0	0
HGLibB_48531	TBCD	0	0
HGLibB_48532	TBCD	0	0
HGLibB_48533	TBCE	0	0
HGLibB_48534	TBCE	0	0
HGLibB_48536	TBCEL	0	0
HGLibB_48537	TBCEL	0	0
HGLibB_48538	TBCEL	0	0
HGLibB_48539	TBCK	0	0
HGLibB_48540	TBCK	0	0
HGLibB_48542	TBK1	0	0
HGLibB_48543	TBK1	0	0
HGLibB_48544	TBK1	0	0
HGLibB_48545	TBKBP1	0	0
HGLibB_48546	TBKBP1	0	0
HGLibB_48547	TBKBP1	0	0
HGLibB_48548	TBL1X	0	0
HGLibB_48549	TBL1X	0	0
HGLibB_48550	TBL1X	0	0
HGLibB_48551	TBL1XR1	0	0
HGLibB_48552	TBL1XR1	0	0
HGLibB_48553	TBL1XR1	0	0
HGLibB_48554	TBL1Y	0	0
HGLibB_48555	TBL1Y	0	0
HGLibB_48556	TBL1Y	0	0
HGLibB_48557	TBL2	0	0
HGLibB_48558	TBL2	0	0
HGLibB_48559	TBL2	0	0
HGLibB_48560	TBL3	0	0
HGLibB_48561	TBL3	0	0
HGLibB_48562	TBL3	0	0
HGLibB_48563	TBP	0	0
HGLibB_48564	TBP	0	0
HGLibB_48565	TBP	0	0
HGLibB_48566	TBPL1	0	0
HGLibB_48567	TBPL1	0	0
HGLibB_48568	TBPL1	0	0
HGLibB_48569	TBPL2	0	0
HGLibB_48570	TBPL2	0	0
HGLibB_48571	TBPL2	0	0
HGLibB_48572	TBR1	0	0
HGLibB_48574	TBR1	0	0
HGLibB_48575	TBRG1	0	0
HGLibB_48576	TBRG1	0	0
HGLibB_48577	TBRG1	0	0
HGLibB_48578	TBRG4	0	0
HGLibB_48579	TBRG4	0	0
HGLibB_48581	TBX1	0	0
HGLibB_48582	TBX1	0	0
HGLibB_48583	TBX1	0	0
HGLibB_48584	TBX10	0	0
HGLibB_48585	TBX10	0	0
HGLibB_48586	TBX10	0	0
HGLibB_48587	TBX15	0	0
HGLibB_48588	TBX15	0	0
HGLibB_48589	TBX15	0	0
HGLibB_48590	TBX18	0	0
HGLibB_48591	TBX18	0	0
HGLibB_48592	TBX18	0	0
HGLibB_48593	TBX19	0	0
HGLibB_48594	TBX19	0	0
HGLibB_48595	TBX19	0	0
HGLibB_48596	TBX2	0	0
HGLibB_48597	TBX2	0	0
HGLibB_48599	TBX20	0	0
HGLibB_48600	TBX20	0	0
HGLibB_48601	TBX20	0	0
HGLibB_48602	TBX21	0	0
HGLibB_48603	TBX21	0	0
HGLibB_48604	TBX21	0	0
HGLibB_48605	TBX22	0	0
HGLibB_48606	TBX22	0	0
HGLibB_48607	TBX22	0	0
HGLibB_48608	TBX3	0	0
HGLibB_48609	TBX3	0	0
HGLibB_48610	TBX3	0	0
HGLibB_48611	TBX4	0	0
HGLibB_48612	TBX4	0	0
HGLibB_48613	TBX4	0	0
HGLibB_48614	TBX5	0	0
HGLibB_48615	TBX5	0	0
HGLibB_48616	TBX5	0	0
HGLibB_48617	TBX6	0	0
HGLibB_48618	TBX6	0	0
HGLibB_48619	TBX6	0	0
HGLibB_48620	TBXA2R	0	0
HGLibB_48621	TBXA2R	0	0
HGLibB_48622	TBXA2R	0	0
HGLibB_48623	TBXAS1	0	0
HGLibB_48624	TBXAS1	0	0
HGLibB_48625	TBXAS1	0	0
HGLibB_48626	TC2N	0	0
HGLibB_48627	TC2N	0	0
HGLibB_48628	TC2N	0	0
HGLibB_48629	TCAIM	0	0
HGLibB_48630	TCAIM	0	0
HGLibB_48631	TCAIM	0	0
HGLibB_48632	TCAP	0	0
HGLibB_48633	TCAP	0	0
HGLibB_48634	TCAP	0	0
HGLibB_48635	TCEA1	0	0
HGLibB_48637	TCEA1	0	0
HGLibB_48638	TCEA2	0	0
HGLibB_48639	TCEA2	0	0
HGLibB_48640	TCEA2	0	0
HGLibB_48641	TCEA3	0	0
HGLibB_48642	TCEA3	0	0
HGLibB_48643	TCEA3	0	0
HGLibB_48644	TCEAL1	0	0
HGLibB_48645	TCEAL1	0	0
HGLibB_48646	TCEAL1	0	0
HGLibB_48647	TCEAL2	0	0
HGLibB_48648	TCEAL2	0	0
HGLibB_48649	TCEAL2	0	0
HGLibB_48650	TCEAL3	0	0
HGLibB_48652	TCEAL3	0	0
HGLibB_48653	TCEAL4	0	0
HGLibB_48654	TCEAL4	0	0
HGLibB_48655	TCEAL4	0	0
HGLibB_48656	TCEAL5	0	0
HGLibB_48657	TCEAL5	0	0
HGLibB_48658	TCEAL5	0	0
HGLibB_48659	TCEAL6	0	0
HGLibB_48660	TCEAL6	0	0
HGLibB_48661	TCEAL6	0	0
HGLibB_48662	TCEAL7	0	0
HGLibB_48663	TCEAL7	0	0
HGLibB_48664	TCEAL7	0	0
HGLibB_48665	TCEAL8	0	0
HGLibB_48666	TCEAL8	0	0
HGLibB_48667	TCEAL8	0	0
HGLibB_48668	TCEANC	0	0
HGLibB_48669	TCEANC	0	0
HGLibB_48670	TCEANC	0	0
HGLibB_48671	TCEANC2	0	0
HGLibB_48672	TCEANC2	0	0
HGLibB_48673	TCEANC2	0	0
HGLibB_48674	TCEB1	0	0
HGLibB_48675	TCEB1	0	0
HGLibB_48676	TCEB1	0	0
HGLibB_48677	TCEB2	0	0
HGLibB_48678	TCEB2	0	0
HGLibB_48679	TCEB2	0	0
HGLibB_48680	TCEB3	0	0
HGLibB_48681	TCEB3	0	0
HGLibB_48682	TCEB3	0	0
HGLibB_48683	TCEB3B	0	0
HGLibB_48684	TCEB3B	0	0
HGLibB_48685	TCEB3B	0	0
HGLibB_48686	TCEB3C	0	0
HGLibB_48687	TCEB3C	0	0
HGLibB_48688	TCEB3C	0	0
HGLibB_48689	TCEB3CL	0	0
HGLibB_48690	TCEB3CL	0	0
HGLibB_48691	TCEB3CL	0	0
HGLibB_48695	TCERG1	0	0
HGLibB_48696	TCERG1	0	0
HGLibB_48697	TCERG1	0	0
HGLibB_48698	TCERG1L	0	0
HGLibB_48699	TCERG1L	0	0
HGLibB_48700	TCERG1L	0	0
HGLibB_48701	TCF12	0	0
HGLibB_48702	TCF12	0	0
HGLibB_48703	TCF12	0	0
HGLibB_48704	TCF15	0	0
HGLibB_48705	TCF15	0	0
HGLibB_48706	TCF15	0	0
HGLibB_48707	TCF19	0	0
HGLibB_48708	TCF19	0	0
HGLibB_48709	TCF19	0	0
HGLibB_48710	TCF20	0	0
HGLibB_48711	TCF20	0	0
HGLibB_48712	TCF20	0	0
HGLibB_48713	TCF21	0	0
HGLibB_48715	TCF21	0	0
HGLibB_48716	TCF23	0	0
HGLibB_48717	TCF23	0	0
HGLibB_48718	TCF23	0	0
HGLibB_48719	TCF24	0	0
HGLibB_48720	TCF24	0	0
HGLibB_48721	TCF24	0	0
HGLibB_48722	TCF25	0	0
HGLibB_48723	TCF25	0	0
HGLibB_48724	TCF25	0	0
HGLibB_48725	TCF3	0	0
HGLibB_48726	TCF3	0	0
HGLibB_48727	TCF3	0	0
HGLibB_48728	TCF4	0	0
HGLibB_48729	TCF4	0	0
HGLibB_48730	TCF4	0	0
HGLibB_48731	TCF7	0	0
HGLibB_48732	TCF7	0	0
HGLibB_48733	TCF7	0	0
HGLibB_48734	TCF7L1	0	0
HGLibB_48735	TCF7L1	0	0
HGLibB_48736	TCF7L1	0	0
HGLibB_48737	TCF7L2	0	0
HGLibB_48738	TCF7L2	0	0
HGLibB_48739	TCF7L2	0	0
HGLibB_48740	TCFL5	0	0
HGLibB_48741	TCFL5	0	0
HGLibB_48742	TCFL5	0	0
HGLibB_48743	TCHH	0	0
HGLibB_48744	TCHH	0	0
HGLibB_48745	TCHH	0	0
HGLibB_48746	TCHHL1	0	0
HGLibB_48747	TCHHL1	0	0
HGLibB_48748	TCHHL1	0	0
HGLibB_48749	TCHP	0	0
HGLibB_48750	TCHP	0	0
HGLibB_48751	TCHP	0	0
HGLibB_48752	TCIRG1	0	0
HGLibB_48753	TCIRG1	0	0
HGLibB_48754	TCIRG1	0	0
HGLibB_48755	TCL1A	0	0
HGLibB_48756	TCL1A	0	0
HGLibB_48757	TCL1A	0	0
HGLibB_48758	TCL1B	0	0
HGLibB_48759	TCL1B	0	0
HGLibB_48760	TCL1B	0	0
HGLibB_48761	TCN1	0	0
HGLibB_48762	TCN1	0	0
HGLibB_48763	TCN1	0	0
HGLibB_48764	TCN2	0	0
HGLibB_48765	TCN2	0	0
HGLibB_48766	TCN2	0	0
HGLibB_48767	TCOF1	0	0
HGLibB_48768	TCOF1	0	0
HGLibB_48769	TCOF1	0	0
HGLibB_48770	TCP1	0	0
HGLibB_48771	TCP1	0	0
HGLibB_48772	TCP1	0	0
HGLibB_48773	TCP10	0	0
HGLibB_48774	TCP10	0	0
HGLibB_48775	TCP10	0	0
HGLibB_48776	TCP10L	0	0
HGLibB_48777	TCP10L	0	0
HGLibB_48778	TCP10L	0	0
HGLibB_48779	TCP10L2	0	0
HGLibB_48780	TCP10L2	0	0
HGLibB_48782	TCP11	0	0
HGLibB_48783	TCP11	0	0
HGLibB_48784	TCP11	0	0
HGLibB_48785	TCP11L1	0	0
HGLibB_48786	TCP11L1	0	0
HGLibB_48787	TCP11L1	0	0
HGLibB_48788	TCP11L2	0	0
HGLibB_48789	TCP11L2	0	0
HGLibB_48790	TCP11L2	0	0
HGLibB_48791	TCP11X2	0	0
HGLibB_48792	TCP11X2	0	0
HGLibB_48793	TCP11X2	0	0
HGLibB_48794	TCTA	0	0
HGLibB_48795	TCTA	0	0
HGLibB_48796	TCTA	0	0
HGLibB_48797	TCTE1	0	0
HGLibB_48798	TCTE1	0	0
HGLibB_48799	TCTE1	0	0
HGLibB_48800	TCTE3	0	0
HGLibB_48801	TCTE3	0	0
HGLibB_48802	TCTE3	0	0
HGLibB_48803	TCTEX1D1	0	0
HGLibB_48804	TCTEX1D1	0	0
HGLibB_48805	TCTEX1D1	0	0
HGLibB_48806	TCTEX1D2	0	0
HGLibB_48807	TCTEX1D2	0	0
HGLibB_48808	TCTEX1D2	0	0
HGLibB_48809	TCTEX1D4	0	0
HGLibB_48810	TCTEX1D4	0	0
HGLibB_48811	TCTEX1D4	0	0
HGLibB_48812	TCTN1	0	0
HGLibB_48813	TCTN1	0	0
HGLibB_48814	TCTN1	0	0
HGLibB_48815	TCTN2	0	0
HGLibB_48816	TCTN2	0	0
HGLibB_48817	TCTN2	0	0
HGLibB_48818	TCTN3	0	0
HGLibB_48819	TCTN3	0	0
HGLibB_48820	TCTN3	0	0
HGLibB_48821	TDG	0	0
HGLibB_48822	TDG	0	0
HGLibB_48823	TDG	0	0
HGLibB_48824	TDGF1	0	0
HGLibB_48825	TDGF1	0	0
HGLibB_48826	TDGF1	0	0
HGLibB_48827	TDO2	0	0
HGLibB_48828	TDO2	0	0
HGLibB_48829	TDO2	0	0
HGLibB_48830	TDP1	0	0
HGLibB_48831	TDP1	0	0
HGLibB_48832	TDP1	0	0
HGLibB_48833	TDP2	0	0
HGLibB_48834	TDP2	0	0
HGLibB_48835	TDP2	0	0
HGLibB_48836	TDRD1	0	0
HGLibB_48837	TDRD1	0	0
HGLibB_48838	TDRD1	0	0
HGLibB_48839	TDRD10	0	0
HGLibB_48840	TDRD10	0	0
HGLibB_48841	TDRD10	0	0
HGLibB_48842	TDRD12	0	0
HGLibB_48843	TDRD12	0	0
HGLibB_48844	TDRD12	0	0
HGLibB_48845	TDRD3	0	0
HGLibB_48846	TDRD3	0	0
HGLibB_48847	TDRD3	0	0
HGLibB_48848	TDRD5	0	0
HGLibB_48849	TDRD5	0	0
HGLibB_48850	TDRD5	0	0
HGLibB_48851	TDRD6	0	0
HGLibB_48852	TDRD6	0	0
HGLibB_48853	TDRD6	0	0
HGLibB_48854	TDRD7	0	0
HGLibB_48855	TDRD7	0	0
HGLibB_48856	TDRD7	0	0
HGLibB_48857	TDRD9	0	0
HGLibB_48858	TDRD9	0	0
HGLibB_48859	TDRD9	0	0
HGLibB_48860	TDRKH	0	0
HGLibB_48861	TDRKH	0	0
HGLibB_48862	TDRKH	0	0
HGLibB_48863	TDRP	0	0
HGLibB_48864	TDRP	0	0
HGLibB_48865	TDRP	0	0
HGLibB_48866	TEAD1	0	0
HGLibB_48867	TEAD1	0	0
HGLibB_48868	TEAD1	0	0
HGLibB_48869	TEAD2	0	0
HGLibB_48870	TEAD2	0	0
HGLibB_48871	TEAD2	0	0
HGLibB_48872	TEAD3	0	0
HGLibB_48873	TEAD3	0	0
HGLibB_48874	TEAD3	0	0
HGLibB_48875	TEAD4	0	0
HGLibB_48876	TEAD4	0	0
HGLibB_48877	TEAD4	0	0
HGLibB_48878	TEC	0	0
HGLibB_48879	TEC	0	0
HGLibB_48880	TEC	0	0
HGLibB_48881	TECPR1	0	0
HGLibB_48882	TECPR1	0	0
HGLibB_48883	TECPR1	0	0
HGLibB_48884	TECPR2	0	0
HGLibB_48885	TECPR2	0	0
HGLibB_48887	TECR	0	0
HGLibB_48888	TECR	0	0
HGLibB_48889	TECR	0	0
HGLibB_48890	TECRL	0	0
HGLibB_48891	TECRL	0	0
HGLibB_48892	TECRL	0	0
HGLibB_48893	TECTA	0	0
HGLibB_48894	TECTA	0	0
HGLibB_48895	TECTA	0	0
HGLibB_48896	TECTB	0	0
HGLibB_48897	TECTB	0	0
HGLibB_48899	TEDDM1	0	0
HGLibB_48900	TEDDM1	0	0
HGLibB_48901	TEDDM1	0	0
HGLibB_48902	TEF	0	0
HGLibB_48903	TEF	0	0
HGLibB_48904	TEF	0	0
HGLibB_48905	TEFM	0	0
HGLibB_48906	TEFM	0	0
HGLibB_48907	TEFM	0	0
HGLibB_48908	TEK	0	0
HGLibB_48909	TEK	0	0
HGLibB_48910	TEK	0	0
HGLibB_48911	TEKT1	0	0
HGLibB_48912	TEKT1	0	0
HGLibB_48913	TEKT1	0	0
HGLibB_48914	TEKT2	0	0
HGLibB_48915	TEKT2	0	0
HGLibB_48916	TEKT2	0	0
HGLibB_48917	TEKT3	0	0
HGLibB_48918	TEKT3	0	0
HGLibB_48919	TEKT3	0	0
HGLibB_48920	TEKT4	0	0
HGLibB_48921	TEKT4	0	0
HGLibB_48922	TEKT4	0	0
HGLibB_48923	TEKT5	0	0
HGLibB_48924	TEKT5	0	0
HGLibB_48925	TEKT5	0	0
HGLibB_48926	TELO2	0	0
HGLibB_48927	TELO2	0	0
HGLibB_48928	TELO2	0	0
HGLibB_48929	TEN1	0	0
HGLibB_48930	TEN1	0	0
HGLibB_48931	TEN1	0	0
HGLibB_48932	TENC1	0	0
HGLibB_48933	TENC1	0	0
HGLibB_48934	TENC1	0	0
HGLibB_48935	TENM1	0	0
HGLibB_48936	TENM1	0	0
HGLibB_48937	TENM1	0	0
HGLibB_48938	TENM2	0	0
HGLibB_48939	TENM2	0	0
HGLibB_48940	TENM2	0	0
HGLibB_48941	TENM3	0	0
HGLibB_48943	TENM3	0	0
HGLibB_48944	TENM4	0	0
HGLibB_48945	TENM4	0	0
HGLibB_48946	TENM4	0	0
HGLibB_48947	TEP1	0	0
HGLibB_48948	TEP1	0	0
HGLibB_48949	TEP1	0	0
HGLibB_48950	TEPP	0	0
HGLibB_48951	TEPP	0	0
HGLibB_48952	TEPP	0	0
HGLibB_48953	TERF1	0	0
HGLibB_48954	TERF1	0	0
HGLibB_48955	TERF1	0	0
HGLibB_48956	TERF2IP	0	0
HGLibB_48957	TERF2IP	0	0
HGLibB_48958	TERF2IP	0	0
HGLibB_48959	TERT	0	0
HGLibB_48960	TERT	0	0
HGLibB_48961	TERT	0	0
HGLibB_48962	TES	0	0
HGLibB_48963	TES	0	0
HGLibB_48964	TES	0	0
HGLibB_48965	TESC	0	0
HGLibB_48966	TESC	0	0
HGLibB_48967	TESC	0	0
HGLibB_48968	TESK1	0	0
HGLibB_48969	TESK1	0	0
HGLibB_48970	TESK1	0	0
HGLibB_48971	TESK2	0	0
HGLibB_48972	TESK2	0	0
HGLibB_48973	TESK2	0	0
HGLibB_48974	TESPA1	0	0
HGLibB_48975	TESPA1	0	0
HGLibB_48976	TESPA1	0	0
HGLibB_48977	TET1	0	0
HGLibB_48978	TET1	0	0
HGLibB_48979	TET1	0	0
HGLibB_48980	TET2	0	0
HGLibB_48981	TET2	0	0
HGLibB_48982	TET2	0	0
HGLibB_48983	TET3	0	0
HGLibB_48984	TET3	0	0
HGLibB_48985	TET3	0	0
HGLibB_48986	TEX10	0	0
HGLibB_48987	TEX10	0	0
HGLibB_48988	TEX10	0	0
HGLibB_48989	TEX101	0	0
HGLibB_48990	TEX101	0	0
HGLibB_48991	TEX101	0	0
HGLibB_48992	TEX11	0	0
HGLibB_48993	TEX11	0	0
HGLibB_48994	TEX11	0	0
HGLibB_48995	TEX12	0	0
HGLibB_48996	TEX12	0	0
HGLibB_48998	TEX13A	0	0
HGLibB_48999	TEX13A	0	0
HGLibB_49000	TEX13A	0	0
HGLibB_49001	TEX13B	0	0
HGLibB_49002	TEX13B	0	0
HGLibB_49003	TEX13B	0	0
HGLibB_49004	TEX14	0	0
HGLibB_49005	TEX14	0	0
HGLibB_49006	TEX14	0	0
HGLibB_49007	TEX15	0	0
HGLibB_49008	TEX15	0	0
HGLibB_49009	TEX15	0	0
HGLibB_49010	TEX19	0	0
HGLibB_49011	TEX19	0	0
HGLibB_49012	TEX19	0	0
HGLibB_49013	TEX2	0	0
HGLibB_49015	TEX2	0	0
HGLibB_49016	TEX22	0	0
HGLibB_49017	TEX22	0	0
HGLibB_49019	TEX26	0	0
HGLibB_49020	TEX26	0	0
HGLibB_49021	TEX26	0	0
HGLibB_49022	TEX261	0	0
HGLibB_49023	TEX261	0	0
HGLibB_49024	TEX261	0	0
HGLibB_49025	TEX264	0	0
HGLibB_49026	TEX264	0	0
HGLibB_49027	TEX264	0	0
HGLibB_49028	TEX28	0	0
HGLibB_49029	TEX28	0	0
HGLibB_49030	TEX28	0	0
HGLibB_49031	TEX29	0	0
HGLibB_49032	TEX29	0	0
HGLibB_49033	TEX29	0	0
HGLibB_49034	TEX30	0	0
HGLibB_49035	TEX30	0	0
HGLibB_49036	TEX30	0	0
HGLibB_49037	TEX33	0	0
HGLibB_49038	TEX33	0	0
HGLibB_49039	TEX33	0	0
HGLibB_49040	TEX35	0	0
HGLibB_49041	TEX35	0	0
HGLibB_49042	TEX35	0	0
HGLibB_49043	TEX36	0	0
HGLibB_49045	TEX36	0	0
HGLibB_49046	TEX37	0	0
HGLibB_49047	TEX37	0	0
HGLibB_49048	TEX37	0	0
HGLibB_49049	TEX38	0	0
HGLibB_49050	TEX38	0	0
HGLibB_49051	TEX38	0	0
HGLibB_49052	TEX9	0	0
HGLibB_49054	TEX9	0	0
HGLibB_49055	TF	0	0
HGLibB_49056	TF	0	0
HGLibB_49057	TF	0	0
HGLibB_49058	TFAM	0	0
HGLibB_49059	TFAM	0	0
HGLibB_49060	TFAM	0	0
HGLibB_49061	TFAP2A	0	0
HGLibB_49062	TFAP2A	0	0
HGLibB_49063	TFAP2A	0	0
HGLibB_49064	TFAP2B	0	0
HGLibB_49065	TFAP2B	0	0
HGLibB_49066	TFAP2B	0	0
HGLibB_49067	TFAP2C	0	0
HGLibB_49068	TFAP2C	0	0
HGLibB_49069	TFAP2C	0	0
HGLibB_49070	TFAP2D	0	0
HGLibB_49071	TFAP2D	0	0
HGLibB_49072	TFAP2D	0	0
HGLibB_49073	TFAP2E	0	0
HGLibB_49074	TFAP2E	0	0
HGLibB_49075	TFAP2E	0	0
HGLibB_49076	TFAP4	0	0
HGLibB_49077	TFAP4	0	0
HGLibB_49078	TFAP4	0	0
HGLibB_49079	TFB1M	0	0
HGLibB_49080	TFB1M	0	0
HGLibB_49081	TFB1M	0	0
HGLibB_49082	TFB2M	0	0
HGLibB_49083	TFB2M	0	0
HGLibB_49084	TFB2M	0	0
HGLibB_49085	TFCP2	0	0
HGLibB_49086	TFCP2	0	0
HGLibB_49087	TFCP2	0	0
HGLibB_49088	TFCP2L1	0	0
HGLibB_49089	TFCP2L1	0	0
HGLibB_49090	TFCP2L1	0	0
HGLibB_49091	TFDP1	0	0
HGLibB_49092	TFDP1	0	0
HGLibB_49093	TFDP1	0	0
HGLibB_49095	TFDP2	0	0
HGLibB_49096	TFDP2	0	0
HGLibB_49097	TFDP3	0	0
HGLibB_49098	TFDP3	0	0
HGLibB_49099	TFDP3	0	0
HGLibB_49100	TFE3	0	0
HGLibB_49101	TFE3	0	0
HGLibB_49102	TFE3	0	0
HGLibB_49103	TFEB	0	0
HGLibB_49104	TFEB	0	0
HGLibB_49105	TFEB	0	0
HGLibB_49106	TFEC	0	0
HGLibB_49107	TFEC	0	0
HGLibB_49109	TFF1	0	0
HGLibB_49110	TFF1	0	0
HGLibB_49111	TFF1	0	0
HGLibB_49112	TFF2	0	0
HGLibB_49113	TFF2	0	0
HGLibB_49114	TFF2	0	0
HGLibB_49116	TFF3	0	0
HGLibB_49117	TFF3	0	0
HGLibB_49118	TFG	0	0
HGLibB_49119	TFG	0	0
HGLibB_49120	TFG	0	0
HGLibB_49121	TFIP11	0	0
HGLibB_49122	TFIP11	0	0
HGLibB_49123	TFIP11	0	0
HGLibB_49124	TFPI	0	0
HGLibB_49125	TFPI	0	0
HGLibB_49126	TFPI	0	0
HGLibB_49127	TFPI2	0	0
HGLibB_49128	TFPI2	0	0
HGLibB_49129	TFPI2	0	0
HGLibB_49130	TFPT	0	0
HGLibB_49131	TFPT	0	0
HGLibB_49132	TFPT	0	0
HGLibB_49133	TFR2	0	0
HGLibB_49134	TFR2	0	0
HGLibB_49135	TFR2	0	0
HGLibB_49136	TFRC	0	0
HGLibB_49137	TFRC	0	0
HGLibB_49138	TFRC	0	0
HGLibB_49139	TG	0	0
HGLibB_49140	TG	0	0
HGLibB_49141	TG	0	0
HGLibB_49142	TGDS	0	0
HGLibB_49143	TGDS	0	0
HGLibB_49144	TGDS	0	0
HGLibB_49145	TGFA	0	0
HGLibB_49146	TGFA	0	0
HGLibB_49147	TGFA	0	0
HGLibB_49148	TGFB1	0	0
HGLibB_49149	TGFB1	0	0
HGLibB_49150	TGFB1	0	0
HGLibB_49151	TGFB1I1	0	0
HGLibB_49152	TGFB1I1	0	0
HGLibB_49153	TGFB1I1	0	0
HGLibB_49154	TGFB2	0	0
HGLibB_49155	TGFB2	0	0
HGLibB_49156	TGFB2	0	0
HGLibB_49157	TGFB3	0	0
HGLibB_49158	TGFB3	0	0
HGLibB_49159	TGFB3	0	0
HGLibB_49160	TGFBI	0	0
HGLibB_49161	TGFBI	0	0
HGLibB_49162	TGFBI	0	0
HGLibB_49163	TGFBR1	0	0
HGLibB_49164	TGFBR1	0	0
HGLibB_49165	TGFBR1	0	0
HGLibB_49166	TGFBR2	0	0
HGLibB_49167	TGFBR2	0	0
HGLibB_49168	TGFBR2	0	0
HGLibB_49169	TGFBR3	0	0
HGLibB_49170	TGFBR3	0	0
HGLibB_49171	TGFBR3	0	0
HGLibB_49172	TGFBR3L	0	0
HGLibB_49173	TGFBR3L	0	0
